product_id,product_name,brand,category,sub_category,description,price,cost_price,discount_percentage,final_price,stock_quantity,reorder_level,supplier_name,sku,rating,total_reviews,total_sold,warranty_months,weight,color,specifications,launch_date,status,image_url
P0235,Adidas Badminton Racket,Adidas,Sports,Badminton Racket,"This badminton racket by Adidas combines quality materials with an attractive design, perfect for daily needs.",2450.0,1651.42,20,1960.0,312,29,Adidas India Distributors,SKU-SPO-0235,3.0,6,31,0,5.42,Beige,"Beige, 5.42kg",2025-10-15,Active,https://source.unsplash.com/400x400/?badminton+racket&sig=235
P0236,Pepperfry Bookshelf,Pepperfry,Furniture,Bookshelf,"This bookshelf by Pepperfry combines quality materials with an attractive design, perfect for daily needs.",6860.0,5739.34,0,6860.0,53,10,Pepperfry India Distributors,SKU-FUR-0236,3.5,11,57,6,2.44,Silver,"Silver, 2.44kg, Warranty: 6 months",2025-07-09,Inactive,https://source.unsplash.com/400x400/?bookshelf&sig=236
P0237,Godrej Interio Sofa,Godrej Interio,Furniture,Sofa,"This sofa by Godrej Interio combines quality materials with an attractive design, perfect for daily needs.",39550.0,25972.71,10,35595.0,297,33,Godrej Interio India Distributors,SKU-FUR-0237,3.8,9,41,36,1.52,Gold,"Gold, 1.52kg, Warranty: 36 months",2026-05-09,Active,https://source.unsplash.com/400x400/?sofa+furniture&sig=237
P0238,Pepperfry Wardrobe,Pepperfry,Furniture,Wardrobe,"A reliable wardrobe from Pepperfry, designed for everyday use with a great balance of performance and value.",39910.0,30988.04,25,29932.5,65,9,Pepperfry India Distributors,SKU-FUR-0238,4.7,6,33,24,0.82,Blue,"Blue, 0.82kg, Warranty: 24 months",2025-08-20,Out of Stock,https://source.unsplash.com/400x400/?wardrobe+furniture&sig=238
P0239,Fortune Snacks,Fortune,Groceries,Snacks,"This snacks by Fortune combines quality materials with an attractive design, perfect for daily needs.",352.0,238.07,20,281.6,405,58,Fortune India Distributors,SKU-GRO-0239,4.2,6,32,0,21.46,Grey,"Grey, 21.46kg",2024-11-14,Active,https://source.unsplash.com/400x400/?snacks+chips&sig=239
P0240,Canon Headphones,Canon,Electronics,Headphones,"A budget-friendly yet durable headphones from Canon, ideal for households looking for good value.",9400.0,6141.35,15,7990.0,414,56,Canon India Distributors,SKU-ELE-0240,3.9,11,55,12,23.52,Green,"Green, 23.52kg, Warranty: 12 months",2024-08-21,Out of Stock,https://source.unsplash.com/400x400/?headphones&sig=240
P0241,Maybelline Shampoo,Maybelline,Beauty,Shampoo,"This shampoo by Maybelline combines quality materials with an attractive design, perfect for daily needs.",168.0,115.68,30,117.6,38,10,Maybelline India Distributors,SKU-BEA-0241,2.7,12,47,0,5.05,Beige,"Beige, 5.05kg",2026-04-22,Active,https://source.unsplash.com/400x400/?shampoo+hair+care&sig=241
P0242,HarperCollins Self-Help,HarperCollins,Books,Self-Help,"A budget-friendly yet durable self-help from HarperCollins, ideal for households looking for good value.",689.0,563.89,0,689.0,131,13,HarperCollins India Distributors,SKU-BOO-0242,3.9,10,38,0,2.24,Brown,"Brown, 2.24kg",2026-07-21,Active,https://source.unsplash.com/400x400/?self+help+book&sig=242
P0243,Lakme Lipstick,Lakme,Beauty,Lipstick,"A reliable lipstick from Lakme, designed for everyday use with a great balance of performance and value.",1389.0,953.55,0,1389.0,30,8,Lakme India Distributors,SKU-BEA-0243,4.5,11,75,0,15.98,Brown,"Brown, 15.98kg",2025-03-17,Active,https://source.unsplash.com/400x400/?lipstick+makeup&sig=243
P0244,Voltas Washing Machine,Voltas,Home Appliances,Washing Machine,"This washing machine by Voltas combines quality materials with an attractive design, perfect for daily needs.",26770.0,21045.99,10,24093.0,350,49,Voltas India Distributors,SKU-HOM-0244,3.5,4,42,6,7.05,Gold,"Gold, 7.05kg, Warranty: 6 months",2025-02-05,Active,https://source.unsplash.com/400x400/?washing+machine&sig=244
P0245,Nivea Hair Oil,Nivea,Beauty,Hair Oil,"A reliable hair oil from Nivea, designed for everyday use with a great balance of performance and value.",685.0,482.62,10,616.5,49,14,Nivea India Distributors,SKU-BEA-0245,3.8,5,51,0,8.94,Silver,"Silver, 8.94kg",2025-12-21,Active,https://source.unsplash.com/400x400/?hair+oil+beauty&sig=245
P0246,Oxford Press Academic,Oxford Press,Books,Academic,"A budget-friendly yet durable academic from Oxford Press, ideal for households looking for good value.",1450.0,1183.06,5,1377.5,20,5,Oxford Press India Distributors,SKU-BOO-0246,3.8,4,37,0,24.84,Green,"Green, 24.84kg",2025-03-10,Active,https://source.unsplash.com/400x400/?textbook+study&sig=246
P0247,Bajaj Microwave Oven,Bajaj,Home Appliances,Microwave Oven,"Bajaj brings you this premium microwave oven, built to last with modern features that customers love.",9150.0,7227.87,30,6405.0,257,38,Bajaj India Distributors,SKU-HOM-0247,3.8,4,35,0,5.53,Grey,"Grey, 5.53kg",2025-04-28,Active,https://source.unsplash.com/400x400/?microwave+oven&sig=247
P0248,Durian Table,Durian,Furniture,Table,"A reliable table from Durian, designed for everyday use with a great balance of performance and value.",17310.0,11896.91,5,16444.5,209,27,Durian India Distributors,SKU-FUR-0248,3.9,12,40,6,17.56,Pink,"Pink, 17.56kg, Warranty: 6 months",2025-07-03,Active,https://source.unsplash.com/400x400/?table+furniture&sig=248
P0249,Nivea Sunscreen,Nivea,Beauty,Sunscreen,"Nivea brings you this premium sunscreen, built to last with modern features that customers love.",748.0,536.27,0,748.0,60,14,Nivea India Distributors,SKU-BEA-0249,3.5,8,45,0,11.03,Gold,"Gold, 11.03kg",2024-08-29,Active,https://source.unsplash.com/400x400/?sunscreen+spf&sig=249
P0250,Haldiram's Beverages,Haldiram's,Groceries,Beverages,"This beverages by Haldiram's combines quality materials with an attractive design, perfect for daily needs.",363.0,267.53,20,290.4,223,33,Haldiram's India Distributors,SKU-GRO-0250,3.9,7,29,0,17.0,Grey,"Grey, 17.0kg",2025-12-14,Active,https://source.unsplash.com/400x400/?beverage+drink&sig=250
P0251,Urban Ladder Bed,Urban Ladder,Furniture,Bed,"A budget-friendly yet durable bed from Urban Ladder, ideal for households looking for good value.",36000.0,29886.23,30,25200.0,0,5,Urban Ladder India Distributors,SKU-FUR-0251,4.1,12,67,6,4.18,Blue,"Blue, 4.18kg, Warranty: 6 months",2024-09-05,Out of Stock,https://source.unsplash.com/400x400/?bed+furniture&sig=251
P0252,Britannia Rice,Britannia,Groceries,Rice,"This rice by Britannia combines quality materials with an attractive design, perfect for daily needs.",1431.0,986.95,5,1359.45,28,8,Britannia India Distributors,SKU-GRO-0252,4.0,6,48,0,20.06,Brown,"Brown, 20.06kg",2024-12-29,Active,https://source.unsplash.com/400x400/?rice+grains&sig=252
P0253,Nike Kurta,Nike,Fashion,Kurta,"Nike brings you this premium kurta, built to last with modern features that customers love.",1650.0,1289.84,10,1485.0,400,31,Nike India Distributors,SKU-FAS-0253,3.6,8,62,0,2.35,Red,"Red, 2.35kg",2025-10-28,Active,https://source.unsplash.com/400x400/?kurta+indian+fashion&sig=253
P0254,Ray-Ban Jeans,Ray-Ban,Fashion,Jeans,"Ray-Ban brings you this premium jeans, built to last with modern features that customers love.",3070.0,2225.29,25,2302.5,58,7,Ray-Ban India Distributors,SKU-FAS-0254,4.2,6,33,0,16.74,Brown,"Brown, 16.74kg",2025-12-03,Out of Stock,https://source.unsplash.com/400x400/?jeans+fashion&sig=254
P0255,Voltas Air Conditioner,Voltas,Home Appliances,Air Conditioner,"Experience top performance with the Voltas air conditioner, trusted by thousands of happy customers across India.",59340.0,39708.25,5,56373.0,121,21,Voltas India Distributors,SKU-HOM-0255,3.7,7,51,6,9.91,White,"White, 9.91kg, Warranty: 6 months",2026-04-10,Active,https://source.unsplash.com/400x400/?air+conditioner&sig=255
P0256,Nike Cricket Bat,Nike,Sports,Cricket Bat,"This cricket bat by Nike combines quality materials with an attractive design, perfect for daily needs.",11310.0,8678.0,10,10179.0,415,51,Nike India Distributors,SKU-SPO-0256,4.6,12,48,0,20.6,Gold,"Gold, 20.6kg",2026-01-02,Inactive,https://source.unsplash.com/400x400/?cricket+bat&sig=256
P0257,Bloomsbury Children's Books,Bloomsbury,Books,Children's Books,"This children's books by Bloomsbury combines quality materials with an attractive design, perfect for daily needs.",557.0,433.97,5,529.15,228,18,Bloomsbury India Distributors,SKU-BOO-0257,4.1,7,37,0,16.39,Green,"Green, 16.39kg",2025-09-04,Active,https://source.unsplash.com/400x400/?children+books&sig=257
P0258,MDH Dairy Products,MDH,Groceries,Dairy Products,"Experience top performance with the MDH dairy products, trusted by thousands of happy customers across India.",176.0,138.17,25,132.0,11,5,MDH India Distributors,SKU-GRO-0258,3.9,14,54,0,12.98,White,"White, 12.98kg",2026-07-06,Active,https://source.unsplash.com/400x400/?dairy+milk+products&sig=258
P0259,Adidas Dumbbells,Adidas,Sports,Dumbbells,"This dumbbells by Adidas combines quality materials with an attractive design, perfect for daily needs.",950.0,747.85,0,950.0,291,47,Adidas India Distributors,SKU-SPO-0259,3.2,8,54,0,14.41,Green,"Green, 14.41kg",2024-12-16,Out of Stock,https://source.unsplash.com/400x400/?dumbbells+gym&sig=259
P0260,Allen Solly Sunglasses,Allen Solly,Fashion,Sunglasses,"A budget-friendly yet durable sunglasses from Allen Solly, ideal for households looking for good value.",440.0,343.54,20,352.0,163,28,Allen Solly India Distributors,SKU-FAS-0260,2.4,10,63,0,12.6,Brown,"Brown, 12.6kg",2025-11-11,Out of Stock,https://source.unsplash.com/400x400/?sunglasses&sig=260
P0261,Biba Saree,Biba,Fashion,Saree,"Biba brings you this premium saree, built to last with modern features that customers love.",6880.0,5809.16,0,6880.0,362,27,Biba India Distributors,SKU-FAS-0261,3.9,9,50,0,8.49,Gold,"Gold, 8.49kg",2024-08-14,Active,https://source.unsplash.com/400x400/?saree+indian&sig=261
P0262,Nivea Face Cream,Nivea,Beauty,Face Cream,"Experience top performance with the Nivea face cream, trusted by thousands of happy customers across India.",1103.0,852.51,25,827.25,179,12,Nivea India Distributors,SKU-BEA-0262,3.9,9,53,0,1.35,Gold,"Gold, 1.35kg",2025-08-17,Out of Stock,https://source.unsplash.com/400x400/?face+cream+skincare&sig=262
P0263,LOreal Perfume,LOreal,Beauty,Perfume,"This perfume by LOreal combines quality materials with an attractive design, perfect for daily needs.",1430.0,1026.01,10,1287.0,352,53,LOreal India Distributors,SKU-BEA-0263,3.3,11,50,0,0.54,Silver,"Silver, 0.54kg",2025-10-08,Active,https://source.unsplash.com/400x400/?perfume+bottle&sig=263
P0264,Levis Jacket,Levis,Fashion,Jacket,"A reliable jacket from Levis, designed for everyday use with a great balance of performance and value.",3980.0,2871.37,0,3980.0,249,34,Levis India Distributors,SKU-FAS-0264,3.8,4,33,0,18.2,Pink,"Pink, 18.2kg",2024-12-14,Active,https://source.unsplash.com/400x400/?jacket+fashion&sig=264
P0265,Sony Tablet,Sony,Electronics,Tablet,"A budget-friendly yet durable tablet from Sony, ideal for households looking for good value.",54420.0,39132.18,25,40815.0,313,40,Sony India Distributors,SKU-ELE-0265,4.4,10,49,6,1.11,Silver,"Silver, 1.11kg, Warranty: 6 months",2025-11-19,Active,https://source.unsplash.com/400x400/?tablet&sig=265
P0266,Urban Ladder Bed,Urban Ladder,Furniture,Bed,"Experience top performance with the Urban Ladder bed, trusted by thousands of happy customers across India.",30160.0,23970.02,0,30160.0,152,20,Urban Ladder India Distributors,SKU-FUR-0266,4.1,7,53,24,0.66,Grey,"Grey, 0.66kg, Warranty: 24 months",2025-09-21,Out of Stock,https://source.unsplash.com/400x400/?bed+furniture&sig=266
P0267,Samsung Refrigerator,Samsung,Home Appliances,Refrigerator,"A budget-friendly yet durable refrigerator from Samsung, ideal for households looking for good value.",69400.0,51126.08,0,69400.0,379,28,Samsung India Distributors,SKU-HOM-0267,3.9,10,37,24,21.37,Red,"Red, 21.37kg, Warranty: 24 months",2026-02-10,Active,https://source.unsplash.com/400x400/?refrigerator&sig=267
P0268,Nilkamal Table,Nilkamal,Furniture,Table,"A reliable table from Nilkamal, designed for everyday use with a great balance of performance and value.",15400.0,10672.84,20,12320.0,119,18,Nilkamal India Distributors,SKU-FUR-0268,4.0,4,31,24,10.03,Blue,"Blue, 10.03kg, Warranty: 24 months",2026-04-18,Active,https://source.unsplash.com/400x400/?table+furniture&sig=268
P0269,Fabindia Handbag,Fabindia,Fashion,Handbag,"A reliable handbag from Fabindia, designed for everyday use with a great balance of performance and value.",620.0,428.68,20,496.0,309,21,Fabindia India Distributors,SKU-FAS-0269,3.2,5,37,0,5.7,Silver,"Silver, 5.7kg",2025-03-21,Active,https://source.unsplash.com/400x400/?handbag&sig=269
P0270,SG Cycling Helmet,SG,Sports,Cycling Helmet,"Experience top performance with the SG cycling helmet, trusted by thousands of happy customers across India.",3020.0,2402.81,25,2265.0,258,28,SG India Distributors,SKU-SPO-0270,4.1,8,53,0,0.41,Silver,"Silver, 0.41kg",2026-03-01,Active,https://source.unsplash.com/400x400/?cycling+helmet&sig=270
P0271,LOreal Perfume,LOreal,Beauty,Perfume,"Experience top performance with the LOreal perfume, trusted by thousands of happy customers across India.",3770.0,2564.94,25,2827.5,63,12,LOreal India Distributors,SKU-BEA-0271,3.7,12,54,0,16.55,Gold,"Gold, 16.55kg",2024-09-09,Active,https://source.unsplash.com/400x400/?perfume+bottle&sig=271
P0272,Maybelline Shampoo,Maybelline,Beauty,Shampoo,"This shampoo by Maybelline combines quality materials with an attractive design, perfect for daily needs.",635.0,537.84,0,635.0,71,14,Maybelline India Distributors,SKU-BEA-0272,4.3,3,45,0,16.9,Black,"Black, 16.9kg",2025-11-12,Active,https://source.unsplash.com/400x400/?shampoo+hair+care&sig=272
P0273,Woodland Jeans,Woodland,Fashion,Jeans,"Experience top performance with the Woodland jeans, trusted by thousands of happy customers across India.",2340.0,1813.16,20,1872.0,175,33,Woodland India Distributors,SKU-FAS-0273,3.7,6,47,0,9.44,Beige,"Beige, 9.44kg",2025-04-04,Active,https://source.unsplash.com/400x400/?jeans+fashion&sig=273
P0274,Sony Power Bank,Sony,Electronics,Power Bank,"Sony brings you this premium power bank, built to last with modern features that customers love.",2320.0,1902.25,0,2320.0,149,15,Sony India Distributors,SKU-ELE-0274,4.1,8,63,12,19.2,Green,"Green, 19.2kg, Warranty: 12 months",2025-01-16,Active,https://source.unsplash.com/400x400/?power+bank&sig=274
P0275,Nilkamal Sofa,Nilkamal,Furniture,Sofa,"A budget-friendly yet durable sofa from Nilkamal, ideal for households looking for good value.",47070.0,34532.25,10,42363.0,113,21,Nilkamal India Distributors,SKU-FUR-0275,3.9,11,60,36,13.36,Red,"Red, 13.36kg, Warranty: 36 months",2026-02-06,Active,https://source.unsplash.com/400x400/?sofa+furniture&sig=275
P0276,IFB Washing Machine,IFB,Home Appliances,Washing Machine,"A budget-friendly yet durable washing machine from IFB, ideal for households looking for good value.",48330.0,34181.72,25,36247.5,57,12,IFB India Distributors,SKU-HOM-0276,3.3,3,33,0,19.1,Pink,"Pink, 19.1kg",2025-07-15,Out of Stock,https://source.unsplash.com/400x400/?washing+machine&sig=276
P0277,Tata Beverages,Tata,Groceries,Beverages,"A budget-friendly yet durable beverages from Tata, ideal for households looking for good value.",255.0,199.06,20,204.0,190,15,Tata India Distributors,SKU-GRO-0277,2.3,3,30,0,12.63,White,"White, 12.63kg",2026-05-03,Inactive,https://source.unsplash.com/400x400/?beverage+drink&sig=277
P0278,Scholastic Children's Books,Scholastic,Books,Children's Books,"This children's books by Scholastic combines quality materials with an attractive design, perfect for daily needs.",466.0,391.02,15,396.1,303,24,Scholastic India Distributors,SKU-BOO-0278,4.2,4,19,0,18.6,Pink,"Pink, 18.6kg",2024-08-30,Active,https://source.unsplash.com/400x400/?children+books&sig=278
P0279,Haldiram's Dairy Products,Haldiram's,Groceries,Dairy Products,"Haldiram's brings you this premium dairy products, built to last with modern features that customers love.",270.0,185.92,5,256.5,220,21,Haldiram's India Distributors,SKU-GRO-0279,4.1,8,24,0,3.4,White,"White, 3.4kg",2025-07-03,Active,https://source.unsplash.com/400x400/?dairy+milk+products&sig=279
P0280,Urban Ladder Bookshelf,Urban Ladder,Furniture,Bookshelf,"A budget-friendly yet durable bookshelf from Urban Ladder, ideal for households looking for good value.",9510.0,7054.88,25,7132.5,99,17,Urban Ladder India Distributors,SKU-FUR-0280,4.4,8,34,0,21.81,Blue,"Blue, 21.81kg",2025-07-12,Active,https://source.unsplash.com/400x400/?bookshelf&sig=280
P0281,Samsung Water Purifier,Samsung,Home Appliances,Water Purifier,"Experience top performance with the Samsung water purifier, trusted by thousands of happy customers across India.",4110.0,2698.07,20,3288.0,428,46,Samsung India Distributors,SKU-HOM-0281,3.4,5,25,0,22.1,Beige,"Beige, 22.1kg",2025-04-30,Out of Stock,https://source.unsplash.com/400x400/?water+purifier&sig=281
P0282,JBL Bluetooth Speaker,JBL,Electronics,Bluetooth Speaker,"A reliable bluetooth speaker from JBL, designed for everyday use with a great balance of performance and value.",7600.0,6443.6,0,7600.0,182,22,JBL India Distributors,SKU-ELE-0282,4.0,8,52,24,10.05,Beige,"Beige, 10.05kg, Warranty: 24 months",2025-08-14,Out of Stock,https://source.unsplash.com/400x400/?bluetooth+speaker&sig=282
P0283,OnePlus Tablet,OnePlus,Electronics,Tablet,"This tablet by OnePlus combines quality materials with an attractive design, perfect for daily needs.",30290.0,20440.04,5,28775.5,413,33,OnePlus India Distributors,SKU-ELE-0283,3.5,4,30,0,16.45,Blue,"Blue, 16.45kg",2025-10-03,Active,https://source.unsplash.com/400x400/?tablet&sig=283
P0284,Fortune Spices,Fortune,Groceries,Spices,"This spices by Fortune combines quality materials with an attractive design, perfect for daily needs.",169.0,121.0,0,169.0,198,34,Fortune India Distributors,SKU-GRO-0284,3.2,6,46,0,17.26,Silver,"Silver, 17.26kg",2025-06-05,Active,https://source.unsplash.com/400x400/?spices+indian&sig=284
P0285,Oxford Press Academic,Oxford Press,Books,Academic,"This academic by Oxford Press combines quality materials with an attractive design, perfect for daily needs.",870.0,613.4,0,870.0,350,25,Oxford Press India Distributors,SKU-BOO-0285,3.3,6,49,0,9.13,Grey,"Grey, 9.13kg",2026-03-07,Active,https://source.unsplash.com/400x400/?textbook+study&sig=285
P0286,Nikon Smartwatch,Nikon,Electronics,Smartwatch,"Nikon brings you this premium smartwatch, built to last with modern features that customers love.",5220.0,4054.79,25,3915.0,340,35,Nikon India Distributors,SKU-ELE-0286,3.4,11,35,6,7.38,Green,"Green, 7.38kg, Warranty: 6 months",2026-04-21,Out of Stock,https://source.unsplash.com/400x400/?smartwatch&sig=286
P0287,Samsung iPhone 13,Samsung,Electronics,Smartphone,"A budget-friendly yet durable smartphone from Samsung, ideal for households looking for good value.",10300.0,7131.02,10,9270.0,29,9,Samsung India Distributors,SKU-ELE-0287,2.7,6,56,6,11.98,Blue,"Blue, 11.98kg, Warranty: 6 months",2025-09-26,Out of Stock,https://source.unsplash.com/400x400/?smartphone&sig=287
P0288,Nike Saree,Nike,Fashion,Saree,"A budget-friendly yet durable saree from Nike, ideal for households looking for good value.",5030.0,3773.6,30,3521.0,171,17,Nike India Distributors,SKU-FAS-0288,4.1,7,30,0,4.47,Green,"Green, 4.47kg",2025-12-13,Active,https://source.unsplash.com/400x400/?saree+indian&sig=288
P0289,Canon Headphones,Canon,Electronics,Headphones,"Canon brings you this premium headphones, built to last with modern features that customers love.",14230.0,10223.88,10,12807.0,80,8,Canon India Distributors,SKU-ELE-0289,4.3,6,35,24,12.52,Gold,"Gold, 12.52kg, Warranty: 24 months",2025-08-07,Active,https://source.unsplash.com/400x400/?headphones&sig=289
P0290,Everest Snacks,Everest,Groceries,Snacks,"Experience top performance with the Everest snacks, trusted by thousands of happy customers across India.",306.0,249.02,30,214.2,413,34,Everest India Distributors,SKU-GRO-0290,3.9,7,56,0,2.56,Silver,"Silver, 2.56kg",2026-05-10,Inactive,https://source.unsplash.com/400x400/?snacks+chips&sig=290
P0291,Samsung Mixer Grinder,Samsung,Home Appliances,Mixer Grinder,"A budget-friendly yet durable mixer grinder from Samsung, ideal for households looking for good value.",3260.0,2746.0,30,2282.0,430,26,Samsung India Distributors,SKU-HOM-0291,3.6,5,26,24,6.19,Blue,"Blue, 6.19kg, Warranty: 24 months",2025-04-17,Out of Stock,https://source.unsplash.com/400x400/?mixer+grinder+kitchen&sig=291
P0292,Dove Hair Oil,Dove,Beauty,Hair Oil,"A reliable hair oil from Dove, designed for everyday use with a great balance of performance and value.",272.0,214.32,25,204.0,73,5,Dove India Distributors,SKU-BEA-0292,4.2,4,27,0,18.36,White,"White, 18.36kg",2025-02-17,Active,https://source.unsplash.com/400x400/?hair+oil+beauty&sig=292
P0293,Ray-Ban Sunglasses,Ray-Ban,Fashion,Sunglasses,"A reliable sunglasses from Ray-Ban, designed for everyday use with a great balance of performance and value.",1490.0,1030.4,10,1341.0,268,38,Ray-Ban India Distributors,SKU-FAS-0293,3.4,8,41,0,19.77,White,"White, 19.77kg",2025-06-29,Active,https://source.unsplash.com/400x400/?sunglasses&sig=293
P0294,Himalaya Sunscreen,Himalaya,Beauty,Sunscreen,"A budget-friendly yet durable sunscreen from Himalaya, ideal for households looking for good value.",351.0,234.0,10,315.9,21,6,Himalaya India Distributors,SKU-BEA-0294,3.1,11,40,0,14.58,White,"White, 14.58kg",2024-08-16,Out of Stock,https://source.unsplash.com/400x400/?sunscreen+spf&sig=294
P0295,Allen Solly Jacket,Allen Solly,Fashion,Jacket,"Allen Solly brings you this premium jacket, built to last with modern features that customers love.",4890.0,3369.01,25,3667.5,5,5,Allen Solly India Distributors,SKU-FAS-0295,3.8,8,37,0,12.73,Beige,"Beige, 12.73kg",2025-07-09,Active,https://source.unsplash.com/400x400/?jacket+fashion&sig=295
P0296,Britannia Cooking Oil,Britannia,Groceries,Cooking Oil,"A reliable cooking oil from Britannia, designed for everyday use with a great balance of performance and value.",375.0,308.79,10,337.5,131,14,Britannia India Distributors,SKU-GRO-0296,3.5,11,53,0,12.24,Silver,"Silver, 12.24kg",2025-02-09,Inactive,https://source.unsplash.com/400x400/?cooking+oil+bottle&sig=296
P0297,Cosco Badminton Racket,Cosco,Sports,Badminton Racket,"A budget-friendly yet durable badminton racket from Cosco, ideal for households looking for good value.",4270.0,2928.19,20,3416.0,300,28,Cosco India Distributors,SKU-SPO-0297,4.0,5,54,0,4.92,White,"White, 4.92kg",2025-02-10,Active,https://source.unsplash.com/400x400/?badminton+racket&sig=297
P0298,HarperCollins Biography,HarperCollins,Books,Biography,"A budget-friendly yet durable biography from HarperCollins, ideal for households looking for good value.",446.0,317.14,30,312.2,208,15,HarperCollins India Distributors,SKU-BOO-0298,2.8,5,43,0,3.95,Blue,"Blue, 3.95kg",2026-06-26,Active,https://source.unsplash.com/400x400/?biography+book&sig=298
P0299,Bloomsbury Self-Help,Bloomsbury,Books,Self-Help,"Experience top performance with the Bloomsbury self-help, trusted by thousands of happy customers across India.",817.0,670.33,5,776.15,130,25,Bloomsbury India Distributors,SKU-BOO-0299,4.3,7,46,0,5.8,Grey,"Grey, 5.8kg",2025-05-09,Active,https://source.unsplash.com/400x400/?self+help+book&sig=299
P0300,Adidas Yoga Mat,Adidas,Sports,Yoga Mat,"This yoga mat by Adidas combines quality materials with an attractive design, perfect for daily needs.",1719.0,1244.83,10,1547.1,122,22,Adidas India Distributors,SKU-SPO-0300,4.8,4,58,0,14.13,Green,"Green, 14.13kg",2025-10-16,Active,https://source.unsplash.com/400x400/?yoga+mat&sig=300
P0301,Bloomsbury Fiction,Bloomsbury,Books,Fiction,"Bloomsbury brings you this premium fiction, built to last with modern features that customers love.",197.0,144.16,5,187.15,206,30,Bloomsbury India Distributors,SKU-BOO-0301,3.3,7,37,0,17.95,Grey,"Grey, 17.95kg",2026-06-15,Active,https://source.unsplash.com/400x400/?fiction+books&sig=301
P0302,SG Dumbbells,SG,Sports,Dumbbells,"A budget-friendly yet durable dumbbells from SG, ideal for households looking for good value.",2270.0,1834.58,15,1929.5,248,31,SG India Distributors,SKU-SPO-0302,3.2,11,47,0,21.42,White,"White, 21.42kg",2025-10-31,Active,https://source.unsplash.com/400x400/?dumbbells+gym&sig=302
P0303,Fortune Rice,Fortune,Groceries,Rice,"Experience top performance with the Fortune rice, trusted by thousands of happy customers across India.",493.0,391.72,25,369.75,460,73,Fortune India Distributors,SKU-GRO-0303,2.8,6,37,0,7.08,Gold,"Gold, 7.08kg",2025-04-19,Inactive,https://source.unsplash.com/400x400/?rice+grains&sig=303
P0304,Sony ThinkPad E14,Sony,Electronics,Laptop,"Experience top performance with the Sony laptop, trusted by thousands of happy customers across India.",33460.0,22124.52,15,28441.0,99,15,Sony India Distributors,SKU-ELE-0304,3.2,8,52,6,22.03,White,"White, 22.03kg, Warranty: 6 months",2024-12-22,Out of Stock,https://source.unsplash.com/400x400/?laptop&sig=304
P0305,Pepperfry Chair,Pepperfry,Furniture,Chair,"A budget-friendly yet durable chair from Pepperfry, ideal for households looking for good value.",12630.0,10417.1,10,11367.0,265,21,Pepperfry India Distributors,SKU-FUR-0305,4.4,5,38,12,19.09,Grey,"Grey, 19.09kg, Warranty: 12 months",2026-02-17,Inactive,https://source.unsplash.com/400x400/?chair+furniture&sig=305
P0306,Fabindia T-Shirt,Fabindia,Fashion,T-Shirt,"Experience top performance with the Fabindia t-shirt, trusted by thousands of happy customers across India.",1472.0,998.15,0,1472.0,407,58,Fabindia India Distributors,SKU-FAS-0306,4.1,9,48,0,4.69,Brown,"Brown, 4.69kg",2025-03-14,Active,https://source.unsplash.com/400x400/?tshirt+fashion&sig=306
P0307,Allen Solly Kurta,Allen Solly,Fashion,Kurta,"Experience top performance with the Allen Solly kurta, trusted by thousands of happy customers across India.",1410.0,972.61,10,1269.0,87,15,Allen Solly India Distributors,SKU-FAS-0307,4.0,9,53,0,9.97,Brown,"Brown, 9.97kg",2025-10-18,Active,https://source.unsplash.com/400x400/?kurta+indian+fashion&sig=307
P0308,Durian Wardrobe,Durian,Furniture,Wardrobe,"A budget-friendly yet durable wardrobe from Durian, ideal for households looking for good value.",8050.0,6825.83,15,6842.5,14,5,Durian India Distributors,SKU-FUR-0308,3.5,4,40,24,7.14,Silver,"Silver, 7.14kg, Warranty: 24 months",2025-12-23,Active,https://source.unsplash.com/400x400/?wardrobe+furniture&sig=308
P0309,Puma Shoes,Puma,Fashion,Shoes,"Experience top performance with the Puma shoes, trusted by thousands of happy customers across India.",4870.0,4114.4,0,4870.0,242,18,Puma India Distributors,SKU-FAS-0309,4.4,5,40,0,16.29,Red,"Red, 16.29kg",2026-04-23,Active,https://source.unsplash.com/400x400/?shoes&sig=309
P0310,Havells Vacuum Cleaner,Havells,Home Appliances,Vacuum Cleaner,"Experience top performance with the Havells vacuum cleaner, trusted by thousands of happy customers across India.",16900.0,12559.12,5,16055.0,314,28,Havells India Distributors,SKU-HOM-0310,4.3,7,29,0,19.55,Green,"Green, 19.55kg",2026-01-29,Active,https://source.unsplash.com/400x400/?vacuum+cleaner&sig=310
P0311,Realme Camera,Realme,Electronics,Camera,"Realme brings you this premium camera, built to last with modern features that customers love.",54660.0,42347.18,20,43728.0,5,5,Realme India Distributors,SKU-ELE-0311,3.4,9,42,12,16.9,Silver,"Silver, 16.9kg, Warranty: 12 months",2026-03-28,Active,https://source.unsplash.com/400x400/?camera&sig=311
P0312,Nike Football,Nike,Sports,Football,"Nike brings you this premium football, built to last with modern features that customers love.",2160.0,1736.61,15,1836.0,436,64,Nike India Distributors,SKU-SPO-0312,4.2,8,31,0,7.78,White,"White, 7.78kg",2025-03-06,Active,https://source.unsplash.com/400x400/?football&sig=312
