order_item_id,order_id,product_id,quantity,unit_price,discount,subtotal
OI006857,ORD02581,P0302,1,1929.5,96.48,1833.02
OI006858,ORD02582,P0191,1,821.75,0.0,821.75
OI006859,ORD02582,P0238,2,29932.5,0.0,59865.0
OI006860,ORD02582,P0316,3,6298.5,0.0,18895.5
OI006861,ORD02582,P0382,2,1387.5,0.0,2775.0
OI006862,ORD02583,P0078,3,765.0,45.9,2249.1
OI006863,ORD02583,P0123,1,242.4,0.0,242.4
OI006864,ORD02583,P0379,1,154.7,0.0,154.7
OI006865,ORD02583,P0029,1,102.6,5.13,97.47
OI006866,ORD02583,P0311,1,43728.0,0.0,43728.0
OI006867,ORD02584,P0117,1,196.2,0.0,196.2
OI006868,ORD02585,P0265,1,40815.0,816.3,39998.7
OI006869,ORD02585,P0333,2,11480.0,0.0,22960.0
OI006870,ORD02585,P0093,1,423.0,0.0,423.0
OI006871,ORD02585,P0393,2,472.0,18.88,925.12
OI006872,ORD02586,P0391,3,2916.0,0.0,8748.0
OI006873,ORD02587,P0181,3,177.0,26.55,504.45
OI006874,ORD02587,P0384,3,8334.0,0.0,25002.0
OI006875,ORD02587,P0314,2,1599.7,63.99,3135.41
OI006876,ORD02587,P0202,2,801.0,32.04,1569.96
OI006877,ORD02588,P0307,2,1269.0,0.0,2538.0
OI006878,ORD02588,P0182,3,491.0,0.0,1473.0
OI006879,ORD02589,P0240,1,7990.0,159.8,7830.2
OI006880,ORD02589,P0254,2,2302.5,230.25,4374.75
OI006881,ORD02589,P0106,3,1952.0,0.0,5856.0
OI006882,ORD02589,P0273,1,1872.0,37.44,1834.56
OI006883,ORD02590,P0223,3,950.0,142.5,2707.5
OI006884,ORD02590,P0039,3,25483.0,1528.98,74920.02
OI006885,ORD02590,P0193,2,3094.0,0.0,6188.0
OI006886,ORD02591,P0236,3,6860.0,411.6,20168.4
OI006887,ORD02591,P0130,1,4100.0,82.0,4018.0
OI006888,ORD02591,P0261,3,6880.0,412.8,20227.2
OI006889,ORD02591,P0155,3,42337.5,2540.25,124472.25
OI006890,ORD02591,P0234,3,4290.0,0.0,12870.0
OI006891,ORD02592,P0237,2,35595.0,1423.8,69766.2
OI006892,ORD02592,P0231,2,2061.5,82.46,4040.54
OI006893,ORD02593,P0104,2,1100.8,0.0,2201.6
OI006894,ORD02593,P0295,1,3667.5,0.0,3667.5
OI006895,ORD02593,P0238,2,29932.5,0.0,59865.0
OI006896,ORD02594,P0080,3,36824.0,0.0,110472.0
OI006897,ORD02594,P0084,3,5925.0,888.75,16886.25
OI006898,ORD02594,P0202,3,801.0,0.0,2403.0
OI006899,ORD02595,P0215,3,12010.5,0.0,36031.5
OI006900,ORD02595,P0276,3,36247.5,5437.12,103305.38
OI006901,ORD02596,P0115,1,479.25,9.59,469.66
OI006902,ORD02596,P0028,2,29984.0,0.0,59968.0
OI006903,ORD02596,P0388,3,9162.0,0.0,27486.0
OI006904,ORD02597,P0348,2,12978.0,0.0,25956.0
OI006905,ORD02597,P0360,1,370.4,7.41,362.99
OI006906,ORD02597,P0258,1,132.0,2.64,129.36
OI006907,ORD02597,P0206,2,774.0,0.0,1548.0
OI006908,ORD02598,P0357,3,7182.5,0.0,21547.5
OI006909,ORD02599,P0231,1,2061.5,0.0,2061.5
OI006910,ORD02599,P0005,1,493.5,9.87,483.63
OI006911,ORD02599,P0342,3,194.65,11.68,572.27
OI006912,ORD02600,P0313,3,914.85,0.0,2744.55
OI006913,ORD02601,P0190,1,3163.5,0.0,3163.5
OI006914,ORD02602,P0046,3,900.0,0.0,2700.0
OI006915,ORD02602,P0375,2,2466.0,0.0,4932.0
OI006916,ORD02602,P0216,1,2160.0,0.0,2160.0
OI006917,ORD02602,P0352,2,98775.0,0.0,197550.0
OI006918,ORD02603,P0290,1,214.2,0.0,214.2
OI006919,ORD02603,P0374,1,1995.0,0.0,1995.0
OI006920,ORD02604,P0218,2,610.4,24.42,1196.38
OI006921,ORD02605,P0044,3,11970.0,0.0,35910.0
OI006922,ORD02605,P0380,3,23597.0,0.0,70791.0
OI006923,ORD02605,P0282,2,7600.0,304.0,14896.0
OI006924,ORD02605,P0154,3,10780.0,0.0,32340.0
OI006925,ORD02606,P0189,2,2637.0,105.48,5168.52
OI006926,ORD02607,P0188,2,15861.0,634.44,31087.56
OI006927,ORD02607,P0274,2,2320.0,0.0,4640.0
OI006928,ORD02607,P0130,2,4100.0,0.0,8200.0
OI006929,ORD02607,P0281,3,3288.0,0.0,9864.0
OI006930,ORD02608,P0163,1,781.0,15.62,765.38
OI006931,ORD02609,P0083,2,6600.0,264.0,12936.0
OI006932,ORD02609,P0123,1,242.4,0.0,242.4
OI006933,ORD02609,P0308,3,6842.5,0.0,20527.5
OI006934,ORD02610,P0366,1,13920.0,278.4,13641.6
OI006935,ORD02610,P0253,2,1485.0,148.5,2821.5
OI006936,ORD02611,P0222,3,441.0,26.46,1296.54
OI006937,ORD02612,P0298,1,312.2,15.61,296.59
OI006938,ORD02612,P0129,2,348.0,0.0,696.0
OI006939,ORD02612,P0033,3,30405.0,1824.3,89390.7
OI006940,ORD02613,P0098,2,739.8,0.0,1479.6
OI006941,ORD02613,P0316,3,6298.5,0.0,18895.5
OI006942,ORD02614,P0289,1,12807.0,0.0,12807.0
OI006943,ORD02614,P0308,3,6842.5,1026.38,19501.12
OI006944,ORD02615,P0191,1,821.75,0.0,821.75
OI006945,ORD02616,P0066,2,21582.0,0.0,43164.0
OI006946,ORD02616,P0338,1,4674.0,0.0,4674.0
OI006947,ORD02617,P0119,1,1730.0,86.5,1643.5
OI006948,ORD02617,P0105,1,1600.0,0.0,1600.0
OI006949,ORD02617,P0132,3,876.35,52.58,2576.47
OI006950,ORD02618,P0117,3,196.2,29.43,559.17
OI006951,ORD02618,P0103,3,24800.0,1488.0,72912.0
OI006952,ORD02619,P0352,2,98775.0,0.0,197550.0
OI006953,ORD02620,P0336,1,2520.0,0.0,2520.0
OI006954,ORD02620,P0389,2,3884.5,155.38,7613.62
OI006955,ORD02620,P0030,1,452.7,0.0,452.7
OI006956,ORD02620,P0015,3,31560.0,1893.6,92786.4
OI006957,ORD02621,P0225,3,2412.0,144.72,7091.28
OI006958,ORD02621,P0285,1,870.0,0.0,870.0
OI006959,ORD02621,P0223,2,950.0,95.0,1805.0
OI006960,ORD02621,P0219,1,12090.0,604.5,11485.5
OI006961,ORD02622,P0136,1,362.0,18.1,343.9
OI006962,ORD02622,P0361,3,4263.0,255.78,12533.22
OI006963,ORD02622,P0317,3,720.0,108.0,2052.0
OI006964,ORD02623,P0054,3,1603.0,96.18,4712.82
OI006965,ORD02623,P0327,3,165.75,0.0,497.25
OI006966,ORD02623,P0214,2,13761.5,1376.15,26146.85
OI006967,ORD02624,P0018,3,730.0,0.0,2190.0
OI006968,ORD02624,P0065,2,6460.0,0.0,12920.0
OI006969,ORD02624,P0295,2,3667.5,0.0,7335.0
OI006970,ORD02625,P0095,2,28323.0,0.0,56646.0
OI006971,ORD02625,P0035,1,34218.0,1710.9,32507.1
OI006972,ORD02626,P0073,1,43839.0,0.0,43839.0
OI006973,ORD02626,P0104,3,1100.8,0.0,3302.4
OI006974,ORD02626,P0041,2,19983.5,0.0,39967.0
OI006975,ORD02626,P0120,2,9603.0,0.0,19206.0
OI006976,ORD02626,P0396,1,50100.0,0.0,50100.0
OI006977,ORD02627,P0248,3,16444.5,0.0,49333.5
OI006978,ORD02627,P0389,3,3884.5,0.0,11653.5
OI006979,ORD02627,P0008,3,427.0,25.62,1255.38
OI006980,ORD02627,P0263,2,1287.0,0.0,2574.0
OI006981,ORD02628,P0060,1,1035.0,20.7,1014.3
OI006982,ORD02628,P0110,1,116.0,0.0,116.0
OI006983,ORD02628,P0102,3,509.0,30.54,1496.46
OI006984,ORD02629,P0080,3,36824.0,0.0,110472.0
OI006985,ORD02629,P0323,1,3876.0,193.8,3682.2
OI006986,ORD02629,P0171,3,67370.0,0.0,202110.0
OI006987,ORD02630,P0368,2,338.4,13.54,663.26
OI006988,ORD02630,P0044,1,11970.0,0.0,11970.0
OI006989,ORD02630,P0328,3,805.0,0.0,2415.0
OI006990,ORD02630,P0207,3,6867.0,0.0,20601.0
OI006991,ORD02630,P0065,3,6460.0,387.6,18992.4
OI006992,ORD02631,P0322,3,8527.5,1279.12,24303.38
OI006993,ORD02632,P0184,2,16507.0,0.0,33014.0
OI006994,ORD02633,P0320,2,39358.5,1574.34,77142.66
OI006995,ORD02633,P0232,3,25740.0,0.0,77220.0
OI006996,ORD02633,P0388,3,9162.0,1374.3,26111.7
OI006997,ORD02633,P0032,2,873.0,0.0,1746.0
OI006998,ORD02634,P0209,2,8016.0,0.0,16032.0
OI006999,ORD02634,P0290,1,214.2,0.0,214.2
OI007000,ORD02634,P0212,3,424.8,0.0,1274.4
OI007001,ORD02634,P0280,3,7132.5,0.0,21397.5
OI007002,ORD02635,P0280,1,7132.5,0.0,7132.5
OI007003,ORD02636,P0270,1,2265.0,0.0,2265.0
OI007004,ORD02636,P0206,2,774.0,0.0,1548.0
OI007005,ORD02637,P0196,3,2934.0,0.0,8802.0
OI007006,ORD02637,P0163,2,781.0,0.0,1562.0
OI007007,ORD02637,P0363,3,22342.5,3351.38,63676.12
OI007008,ORD02638,P0092,3,593.6,35.62,1745.18
OI007009,ORD02638,P0228,2,113667.5,4546.7,222788.3
OI007010,ORD02638,P0030,3,452.7,27.16,1330.94
OI007011,ORD02639,P0363,1,22342.5,0.0,22342.5
OI007012,ORD02639,P0378,1,1246.95,0.0,1246.95
OI007013,ORD02639,P0099,1,2871.0,57.42,2813.58
OI007014,ORD02640,P0208,1,8140.0,162.8,7977.2
OI007015,ORD02640,P0236,1,6860.0,0.0,6860.0
OI007016,ORD02640,P0372,1,6732.0,336.6,6395.4
OI007017,ORD02640,P0146,3,235.2,14.11,691.49
OI007018,ORD02640,P0224,1,44082.0,881.64,43200.36
OI007019,ORD02641,P0018,1,730.0,0.0,730.0
OI007020,ORD02641,P0267,1,69400.0,0.0,69400.0
OI007021,ORD02642,P0256,2,10179.0,0.0,20358.0
OI007022,ORD02642,P0059,1,1367.1,27.34,1339.76
OI007023,ORD02642,P0302,2,1929.5,192.95,3666.05
OI007024,ORD02643,P0367,3,180.75,27.11,515.14
OI007025,ORD02643,P0178,3,85950.0,12892.5,244957.5
OI007026,ORD02643,P0089,2,2712.0,271.2,5152.8
OI007027,ORD02644,P0049,1,37323.0,746.46,36576.54
OI007028,ORD02644,P0245,3,616.5,0.0,1849.5
OI007029,ORD02644,P0105,1,1600.0,80.0,1520.0
OI007030,ORD02645,P0138,2,794.0,79.4,1508.6
OI007031,ORD02645,P0209,3,8016.0,480.96,23567.04
OI007032,ORD02645,P0164,2,731.5,0.0,1463.0
OI007033,ORD02646,P0047,1,3654.0,73.08,3580.92
OI007034,ORD02646,P0229,3,5392.5,0.0,16177.5
OI007035,ORD02646,P0133,3,10760.0,0.0,32280.0
OI007036,ORD02647,P0251,1,25200.0,0.0,25200.0
OI007037,ORD02647,P0393,3,472.0,0.0,1416.0
OI007038,ORD02648,P0038,2,1213.15,48.53,2377.77
OI007039,ORD02648,P0070,2,1650.0,0.0,3300.0
OI007040,ORD02648,P0181,2,177.0,0.0,354.0
OI007041,ORD02649,P0206,3,774.0,116.1,2205.9
OI007042,ORD02649,P0385,2,813.0,0.0,1626.0
OI007043,ORD02649,P0037,1,2619.0,0.0,2619.0
OI007044,ORD02650,P0113,3,498.0,0.0,1494.0
OI007045,ORD02650,P0299,3,776.15,0.0,2328.45
OI007046,ORD02651,P0214,2,13761.5,0.0,27523.0
OI007047,ORD02651,P0098,1,739.8,36.99,702.81
OI007048,ORD02652,P0065,3,6460.0,969.0,18411.0
OI007049,ORD02652,P0217,1,197.1,3.94,193.16
OI007050,ORD02652,P0270,3,2265.0,135.9,6659.1
OI007051,ORD02652,P0096,1,26621.0,0.0,26621.0
OI007052,ORD02653,P0125,1,608.0,12.16,595.84
OI007053,ORD02653,P0008,3,427.0,0.0,1281.0
OI007054,ORD02654,P0265,1,40815.0,0.0,40815.0
OI007055,ORD02654,P0033,3,30405.0,0.0,91215.0
OI007056,ORD02654,P0379,3,154.7,0.0,464.1
OI007057,ORD02655,P0126,1,7938.0,0.0,7938.0
OI007058,ORD02655,P0309,2,4870.0,194.8,9545.2
OI007059,ORD02656,P0211,2,1030.0,103.0,1957.0
OI007060,ORD02657,P0331,3,5200.0,312.0,15288.0
OI007061,ORD02657,P0348,1,12978.0,0.0,12978.0
OI007062,ORD02658,P0322,3,8527.5,0.0,25582.5
OI007063,ORD02659,P0395,1,1710.0,0.0,1710.0
OI007064,ORD02659,P0251,3,25200.0,0.0,75600.0
OI007065,ORD02659,P0223,2,950.0,38.0,1862.0
OI007066,ORD02659,P0400,2,11276.5,1127.65,21425.35
OI007067,ORD02660,P0208,1,8140.0,0.0,8140.0
OI007068,ORD02660,P0346,2,927.0,92.7,1761.3
OI007069,ORD02660,P0212,3,424.8,0.0,1274.4
OI007070,ORD02661,P0156,1,5500.5,0.0,5500.5
OI007071,ORD02661,P0356,2,7398.0,739.8,14056.2
OI007072,ORD02661,P0211,1,1030.0,0.0,1030.0
OI007073,ORD02662,P0305,3,11367.0,0.0,34101.0
OI007074,ORD02662,P0156,1,5500.5,0.0,5500.5
OI007075,ORD02662,P0121,2,1665.0,166.5,3163.5
OI007076,ORD02663,P0096,2,26621.0,0.0,53242.0
OI007077,ORD02663,P0274,3,2320.0,0.0,6960.0
OI007078,ORD02664,P0149,2,3784.0,151.36,7416.64
OI007079,ORD02664,P0098,1,739.8,0.0,739.8
OI007080,ORD02664,P0168,1,8036.0,0.0,8036.0
OI007081,ORD02665,P0130,3,4100.0,0.0,12300.0
OI007082,ORD02665,P0189,3,2637.0,0.0,7911.0
OI007083,ORD02666,P0042,3,485.45,72.82,1383.53
OI007084,ORD02666,P0118,1,5880.0,0.0,5880.0
OI007085,ORD02666,P0012,2,4740.5,0.0,9481.0
OI007086,ORD02666,P0233,1,400.5,20.03,380.47
OI007087,ORD02667,P0246,2,1377.5,0.0,2755.0
OI007088,ORD02668,P0300,1,1547.1,77.36,1469.74
OI007089,ORD02669,P0283,3,28775.5,0.0,86326.5
OI007090,ORD02669,P0107,2,1719.5,171.95,3267.05
OI007091,ORD02669,P0165,1,2259.0,45.18,2213.82
OI007092,ORD02670,P0092,1,593.6,29.68,563.92
OI007093,ORD02671,P0361,1,4263.0,85.26,4177.74
OI007094,ORD02671,P0347,1,757.5,15.15,742.35
OI007095,ORD02672,P0127,1,2488.0,0.0,2488.0
OI007096,ORD02672,P0354,3,253.8,38.07,723.33
OI007097,ORD02672,P0146,1,235.2,0.0,235.2
OI007098,ORD02673,P0184,3,16507.0,2476.05,47044.95
OI007099,ORD02673,P0045,1,2888.0,144.4,2743.6
OI007100,ORD02674,P0207,3,6867.0,0.0,20601.0
OI007101,ORD02674,P0152,3,726.75,0.0,2180.25
OI007102,ORD02674,P0038,2,1213.15,0.0,2426.3
OI007103,ORD02674,P0184,2,16507.0,0.0,33014.0
OI007104,ORD02674,P0189,2,2637.0,0.0,5274.0
OI007105,ORD02675,P0349,2,2082.5,0.0,4165.0
OI007106,ORD02675,P0003,2,79590.0,3183.6,155996.4
OI007107,ORD02675,P0301,2,187.15,0.0,374.3
OI007108,ORD02676,P0147,2,23805.0,952.2,46657.8
OI007109,ORD02677,P0359,2,16920.0,0.0,33840.0
OI007110,ORD02677,P0306,1,1472.0,73.6,1398.4
OI007111,ORD02677,P0337,2,3771.0,150.84,7391.16
OI007112,ORD02677,P0124,2,48142.5,0.0,96285.0
OI007113,ORD02677,P0355,3,478.0,0.0,1434.0
OI007114,ORD02678,P0362,2,9486.0,0.0,18972.0
OI007115,ORD02678,P0081,3,700.0,0.0,2100.0
OI007116,ORD02678,P0344,2,10850.0,1085.0,20615.0
OI007117,ORD02679,P0045,2,2888.0,0.0,5776.0
OI007118,ORD02680,P0207,1,6867.0,0.0,6867.0
OI007119,ORD02680,P0390,1,2235.5,0.0,2235.5
OI007120,ORD02680,P0209,3,8016.0,0.0,24048.0
OI007121,ORD02681,P0296,3,337.5,0.0,1012.5
OI007122,ORD02681,P0279,2,256.5,25.65,487.35
OI007123,ORD02681,P0164,1,731.5,0.0,731.5
OI007124,ORD02682,P0227,1,307.8,0.0,307.8
OI007125,ORD02682,P0221,1,7038.0,0.0,7038.0
OI007126,ORD02683,P0282,2,7600.0,760.0,14440.0
OI007127,ORD02683,P0281,1,3288.0,65.76,3222.24
OI007128,ORD02683,P0271,3,2827.5,0.0,8482.5
OI007129,ORD02683,P0062,3,12901.0,774.06,37928.94
OI007130,ORD02684,P0049,2,37323.0,3732.3,70913.7
OI007131,ORD02685,P0078,1,765.0,0.0,765.0
OI007132,ORD02685,P0374,1,1995.0,0.0,1995.0
OI007133,ORD02685,P0340,2,7880.0,788.0,14972.0
OI007134,ORD02686,P0389,3,3884.5,582.68,11070.82
OI007135,ORD02687,P0319,1,3672.0,0.0,3672.0
OI007136,ORD02687,P0132,2,876.35,0.0,1752.7
OI007137,ORD02688,P0173,3,437.0,0.0,1311.0
OI007138,ORD02689,P0199,2,7791.0,779.1,14802.9
OI007139,ORD02689,P0279,1,256.5,0.0,256.5
OI007140,ORD02689,P0096,2,26621.0,0.0,53242.0
OI007141,ORD02689,P0086,2,7780.0,778.0,14782.0
OI007142,ORD02690,P0383,2,39427.5,0.0,78855.0
OI007143,ORD02690,P0237,3,35595.0,5339.25,101445.75
OI007144,ORD02690,P0066,1,21582.0,0.0,21582.0
OI007145,ORD02691,P0312,3,1836.0,275.4,5232.6
OI007146,ORD02691,P0082,2,61.0,0.0,122.0
OI007147,ORD02691,P0400,1,11276.5,0.0,11276.5
OI007148,ORD02692,P0255,3,56373.0,0.0,169119.0
OI007149,ORD02692,P0251,3,25200.0,0.0,75600.0
OI007150,ORD02692,P0141,1,74679.5,3733.98,70945.52
OI007151,ORD02692,P0376,1,43677.0,2183.85,41493.15
OI007152,ORD02692,P0170,1,4068.0,0.0,4068.0
OI007153,ORD02693,P0079,2,513.95,0.0,1027.9
OI007154,ORD02693,P0121,3,1665.0,0.0,4995.0
OI007155,ORD02694,P0145,2,720.9,0.0,1441.8
OI007156,ORD02694,P0016,1,2751.0,0.0,2751.0
OI007157,ORD02695,P0183,1,1044.0,52.2,991.8
OI007158,ORD02695,P0326,2,908.0,0.0,1816.0
OI007159,ORD02695,P0299,1,776.15,0.0,776.15
OI007160,ORD02696,P0152,3,726.75,109.01,2071.24
OI007161,ORD02697,P0386,3,981.75,58.91,2886.34
OI007162,ORD02697,P0136,1,362.0,0.0,362.0
OI007163,ORD02697,P0380,3,23597.0,0.0,70791.0
OI007164,ORD02698,P0376,1,43677.0,0.0,43677.0
OI007165,ORD02698,P0349,2,2082.5,83.3,4081.7
OI007166,ORD02698,P0329,2,771.4,77.14,1465.66
OI007167,ORD02698,P0138,3,794.0,0.0,2382.0
OI007168,ORD02698,P0155,1,42337.5,2116.88,40220.62
OI007169,ORD02699,P0230,2,112208.0,0.0,224416.0
OI007170,ORD02699,P0306,1,1472.0,0.0,1472.0
OI007171,ORD02700,P0304,3,28441.0,0.0,85323.0
OI007172,ORD02701,P0125,3,608.0,91.2,1732.8
OI007173,ORD02701,P0350,1,18711.0,374.22,18336.78
OI007174,ORD02701,P0287,3,9270.0,1390.5,26419.5
OI007175,ORD02701,P0371,2,2180.0,0.0,4360.0
OI007176,ORD02702,P0166,1,2070.0,0.0,2070.0
OI007177,ORD02702,P0088,3,52820.0,3169.2,155290.8
OI007178,ORD02702,P0220,1,840.0,0.0,840.0
OI007179,ORD02703,P0086,1,7780.0,0.0,7780.0
OI007180,ORD02703,P0005,2,493.5,0.0,987.0
OI007181,ORD02703,P0210,2,1050.6,0.0,2101.2
OI007182,ORD02704,P0019,2,748.0,0.0,1496.0
OI007183,ORD02704,P0300,2,1547.1,154.71,2939.49
OI007184,ORD02704,P0235,1,1960.0,98.0,1862.0
OI007185,ORD02704,P0319,2,3672.0,367.2,6976.8
OI007186,ORD02704,P0367,3,180.75,0.0,542.25
OI007187,ORD02705,P0152,2,726.75,29.07,1424.43
OI007188,ORD02705,P0128,3,504.0,0.0,1512.0
OI007189,ORD02705,P0302,3,1929.5,0.0,5788.5
OI007190,ORD02706,P0041,2,19983.5,799.34,39167.66
OI007191,ORD02706,P0160,3,329.4,49.41,938.79
OI007192,ORD02707,P0314,3,1599.7,95.98,4703.12
OI007193,ORD02707,P0290,2,214.2,8.57,419.83
OI007194,ORD02708,P0161,1,649.6,32.48,617.12
OI007195,ORD02708,P0210,2,1050.6,0.0,2101.2
OI007196,ORD02709,P0008,1,427.0,0.0,427.0
OI007197,ORD02709,P0218,1,610.4,30.52,579.88
OI007198,ORD02709,P0268,3,12320.0,1848.0,35112.0
OI007199,ORD02709,P0077,2,794.0,79.4,1508.6
OI007200,ORD02710,P0101,1,461.3,9.23,452.07
OI007201,ORD02710,P0196,1,2934.0,0.0,2934.0
OI007202,ORD02710,P0288,2,3521.0,140.84,6901.16
OI007203,ORD02710,P0007,2,889.5,0.0,1779.0
OI007204,ORD02711,P0290,3,214.2,0.0,642.6
OI007205,ORD02711,P0169,3,6279.0,941.85,17895.15
OI007206,ORD02712,P0347,1,757.5,15.15,742.35
OI007207,ORD02712,P0222,1,441.0,0.0,441.0
OI007208,ORD02712,P0322,3,8527.5,511.65,25070.85
OI007209,ORD02712,P0274,1,2320.0,0.0,2320.0
OI007210,ORD02712,P0027,1,15750.0,0.0,15750.0
OI007211,ORD02713,P0358,3,1111.0,0.0,3333.0
OI007212,ORD02713,P0075,2,2147.0,0.0,4294.0
OI007213,ORD02713,P0037,1,2619.0,0.0,2619.0
OI007214,ORD02713,P0108,1,41676.5,833.53,40842.97
OI007215,ORD02713,P0372,1,6732.0,336.6,6395.4
OI007216,ORD02714,P0338,3,4674.0,0.0,14022.0
OI007217,ORD02714,P0353,2,782.0,0.0,1564.0
OI007218,ORD02714,P0198,3,385.0,0.0,1155.0
OI007219,ORD02715,P0186,3,54045.5,0.0,162136.5
OI007220,ORD02715,P0090,3,11600.0,0.0,34800.0
OI007221,ORD02715,P0045,2,2888.0,115.52,5660.48
OI007222,ORD02716,P0078,3,765.0,0.0,2295.0
OI007223,ORD02716,P0179,3,3315.0,0.0,9945.0
OI007224,ORD02717,P0179,1,3315.0,66.3,3248.7
OI007225,ORD02717,P0263,1,1287.0,0.0,1287.0
OI007226,ORD02717,P0171,2,67370.0,0.0,134740.0
OI007227,ORD02718,P0258,2,132.0,0.0,264.0
OI007228,ORD02718,P0013,2,645.75,0.0,1291.5
OI007229,ORD02718,P0045,2,2888.0,0.0,5776.0
OI007230,ORD02718,P0079,1,513.95,25.7,488.25
OI007231,ORD02719,P0087,3,927.0,139.05,2641.95
OI007232,ORD02719,P0338,3,4674.0,0.0,14022.0
OI007233,ORD02719,P0113,3,498.0,74.7,1419.3
OI007234,ORD02719,P0225,3,2412.0,0.0,7236.0
OI007235,ORD02720,P0245,1,616.5,0.0,616.5
OI007236,ORD02721,P0391,2,2916.0,0.0,5832.0
OI007237,ORD02721,P0383,2,39427.5,3942.75,74912.25
OI007238,ORD02721,P0141,1,74679.5,1493.59,73185.91
OI007239,ORD02722,P0054,3,1603.0,0.0,4809.0
OI007240,ORD02723,P0312,3,1836.0,275.4,5232.6
OI007241,ORD02724,P0319,1,3672.0,183.6,3488.4
OI007242,ORD02724,P0377,3,1716.0,0.0,5148.0
OI007243,ORD02724,P0310,3,16055.0,0.0,48165.0
OI007244,ORD02724,P0197,1,472.0,9.44,462.56
OI007245,ORD02725,P0326,1,908.0,0.0,908.0
OI007246,ORD02725,P0341,1,5664.0,0.0,5664.0
OI007247,ORD02725,P0147,2,23805.0,952.2,46657.8
OI007248,ORD02725,P0040,3,90189.0,0.0,270567.0
OI007249,ORD02726,P0015,1,31560.0,631.2,30928.8
OI007250,ORD02726,P0011,2,13991.0,0.0,27982.0
OI007251,ORD02726,P0367,3,180.75,0.0,542.25
OI007252,ORD02726,P0104,2,1100.8,0.0,2201.6
OI007253,ORD02727,P0082,2,61.0,0.0,122.0
OI007254,ORD02727,P0362,3,9486.0,0.0,28458.0
OI007255,ORD02728,P0111,1,6165.0,0.0,6165.0
OI007256,ORD02728,P0390,3,2235.5,0.0,6706.5
OI007257,ORD02728,P0217,2,197.1,0.0,394.2
OI007258,ORD02729,P0114,1,4329.0,0.0,4329.0
OI007259,ORD02729,P0049,1,37323.0,1866.15,35456.85
OI007260,ORD02729,P0304,1,28441.0,0.0,28441.0
OI007261,ORD02729,P0305,2,11367.0,0.0,22734.0
OI007262,ORD02730,P0375,1,2466.0,123.3,2342.7
OI007263,ORD02730,P0276,3,36247.5,5437.12,103305.38
OI007264,ORD02730,P0102,2,509.0,20.36,997.64
OI007265,ORD02731,P0311,2,43728.0,0.0,87456.0
OI007266,ORD02731,P0068,2,446.4,44.64,848.16
OI007267,ORD02731,P0256,1,10179.0,508.95,9670.05
OI007268,ORD02731,P0316,1,6298.5,0.0,6298.5
OI007269,ORD02731,P0234,1,4290.0,0.0,4290.0
OI007270,ORD02732,P0237,3,35595.0,0.0,106785.0
OI007271,ORD02732,P0372,3,6732.0,1009.8,19186.2
OI007272,ORD02732,P0216,2,2160.0,216.0,4104.0
OI007273,ORD02733,P0137,2,4372.5,174.9,8570.1
OI007274,ORD02733,P0054,1,1603.0,0.0,1603.0
OI007275,ORD02733,P0250,3,290.4,0.0,871.2
OI007276,ORD02734,P0145,3,720.9,0.0,2162.7
OI007277,ORD02735,P0331,2,5200.0,0.0,10400.0
OI007278,ORD02736,P0395,2,1710.0,0.0,3420.0
OI007279,ORD02736,P0260,3,352.0,21.12,1034.88
OI007280,ORD02736,P0168,1,8036.0,0.0,8036.0
OI007281,ORD02736,P0202,1,801.0,0.0,801.0
OI007282,ORD02737,P0120,1,9603.0,480.15,9122.85
OI007283,ORD02737,P0051,1,3536.0,0.0,3536.0
OI007284,ORD02737,P0385,2,813.0,0.0,1626.0
OI007285,ORD02737,P0150,3,201.0,12.06,590.94
OI007286,ORD02738,P0387,1,7968.0,0.0,7968.0
OI007287,ORD02738,P0102,2,509.0,20.36,997.64
OI007288,ORD02738,P0084,1,5925.0,118.5,5806.5
OI007289,ORD02738,P0250,2,290.4,0.0,580.8
OI007290,ORD02739,P0228,1,113667.5,2273.35,111394.15
OI007291,ORD02739,P0162,3,130020.0,0.0,390060.0
OI007292,ORD02739,P0005,3,493.5,29.61,1450.89
OI007293,ORD02740,P0148,3,855.95,0.0,2567.85
OI007294,ORD02740,P0108,1,41676.5,0.0,41676.5
OI007295,ORD02741,P0271,2,2827.5,0.0,5655.0
OI007296,ORD02741,P0094,2,25500.0,1020.0,49980.0
OI007297,ORD02741,P0337,2,3771.0,0.0,7542.0
OI007298,ORD02742,P0087,1,927.0,18.54,908.46
OI007299,ORD02742,P0307,3,1269.0,190.35,3616.65
OI007300,ORD02742,P0238,1,29932.5,0.0,29932.5
OI007301,ORD02743,P0188,1,15861.0,0.0,15861.0
OI007302,ORD02743,P0339,2,1422.4,0.0,2844.8
OI007303,ORD02744,P0026,3,7047.0,422.82,20718.18
OI007304,ORD02744,P0070,1,1650.0,33.0,1617.0
OI007305,ORD02744,P0265,3,40815.0,2448.9,119996.1
OI007306,ORD02745,P0052,2,596.7,0.0,1193.4
OI007307,ORD02746,P0040,3,90189.0,13528.35,257038.65
OI007308,ORD02747,P0181,1,177.0,0.0,177.0
OI007309,ORD02747,P0042,1,485.45,0.0,485.45
OI007310,ORD02747,P0127,1,2488.0,0.0,2488.0
OI007311,ORD02748,P0341,3,5664.0,0.0,16992.0
OI007312,ORD02748,P0040,1,90189.0,1803.78,88385.22
