review_id,product_id,user_id,rating,review_title,review_text,sentiment,review_date,verified_purchase
REV02621,P0128,U0242,4,Worth every rupee,Very satisfied with the build quality and finish.,Positive,2026-03-10,TRUE
REV02622,P0107,U0258,4,Excellent quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-09-08,TRUE
REV02623,P0165,U0070,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2025-05-15,TRUE
REV02624,P0078,U0398,3,Decent,"Good for the price, but there is room for improvement.",Neutral,2026-07-09,FALSE
REV02625,P0200,U0213,4,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-04-16,FALSE
REV02626,P0288,U0247,4,Superb build quality,"Superb product, using it daily without any issues.",Positive,2025-12-31,TRUE
REV02627,P0142,U0453,5,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-18,TRUE
REV02628,P0233,U0245,4,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2025-12-30,TRUE
REV02629,P0104,U0256,4,Amazing product!,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-05-13,TRUE
REV02630,P0350,U0401,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2025-06-11,TRUE
REV02631,P0378,U0234,4,Superb build quality,"Great value for money, exactly as described.",Positive,2026-07-11,TRUE
REV02632,P0047,U0281,3,Could be better,"Average product, does the job but nothing special.",Neutral,2025-09-25,TRUE
REV02633,P0328,U0212,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-02-03,FALSE
REV02634,P0247,U0174,4,Loved it!,"Superb product, using it daily without any issues.",Positive,2026-06-24,TRUE
REV02635,P0336,U0068,4,Great purchase,Very satisfied with the build quality and finish.,Positive,2026-08-06,TRUE
REV02636,P0331,U0045,4,Superb build quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-07-23,TRUE
REV02637,P0061,U0210,5,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2024-10-13,TRUE
REV02638,P0196,U0102,3,Could be better,"It's okay, not the best but not the worst either.",Neutral,2026-03-14,TRUE
REV02639,P0279,U0373,4,Excellent quality,"Perfect for daily use, sturdy and reliable.",Positive,2026-02-19,TRUE
REV02640,P0128,U0189,5,Superb build quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-02-04,TRUE
REV02641,P0159,U0416,4,Great purchase,"Excellent quality and fast delivery, will buy again.",Positive,2025-08-24,TRUE
REV02642,P0309,U0053,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-08-03,TRUE
REV02643,P0292,U0483,4,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-08-16,TRUE
REV02644,P0154,U0490,5,Best in this price range,"Excellent quality and fast delivery, will buy again.",Positive,2025-04-19,TRUE
REV02645,P0190,U0100,2,Not worth it,"Battery drains quickly, not satisfied with performance.",Negative,2026-04-05,FALSE
REV02646,P0214,U0443,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-06-09,TRUE
REV02647,P0095,U0447,4,Worth every rupee,"Great value for money, exactly as described.",Positive,2026-03-04,TRUE
REV02648,P0065,U0225,5,Superb build quality,Very satisfied with the build quality and finish.,Positive,2026-07-01,TRUE
REV02649,P0024,U0161,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-08-04,TRUE
REV02650,P0023,U0099,5,Best in this price range,Very satisfied with the build quality and finish.,Positive,2025-10-01,TRUE
REV02651,P0339,U0367,4,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-09-23,FALSE
REV02652,P0390,U0288,4,Excellent quality,"Worth every rupee, quality exceeded my expectations.",Positive,2025-03-24,TRUE
REV02653,P0085,U0341,4,Worth every rupee,"Superb product, using it daily without any issues.",Positive,2025-04-27,TRUE
REV02654,P0088,U0066,5,Great purchase,"Great value for money, exactly as described.",Positive,2025-01-27,TRUE
REV02655,P0391,U0356,4,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-12,TRUE
REV02656,P0130,U0033,5,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-05-28,TRUE
REV02657,P0088,U0345,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-08-02,TRUE
REV02658,P0213,U0282,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2026-04-08,TRUE
REV02659,P0296,U0239,4,Great purchase,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-21,TRUE
REV02660,P0355,U0132,3,Average product,"Decent quality, meets basic expectations.",Neutral,2025-12-25,TRUE
REV02661,P0370,U0385,4,Amazing product!,"Great value for money, exactly as described.",Positive,2026-07-20,TRUE
REV02662,P0032,U0027,2,Disappointed,"Very poor build quality, broke within a week.",Negative,2025-07-08,TRUE
REV02663,P0208,U0439,4,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-21,TRUE
REV02664,P0182,U0019,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2026-03-21,TRUE
REV02665,P0215,U0480,4,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-08-05,TRUE
REV02666,P0263,U0153,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-02-10,TRUE
REV02667,P0256,U0100,4,Great purchase,"Great value for money, exactly as described.",Positive,2026-03-28,TRUE
REV02668,P0325,U0083,4,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-06-11,TRUE
REV02669,P0133,U0191,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2025-06-07,TRUE
REV02670,P0039,U0155,4,Amazing product!,"Perfect for daily use, sturdy and reliable.",Positive,2025-11-01,FALSE
REV02671,P0221,U0167,5,Great purchase,"Great value for money, exactly as described.",Positive,2025-05-26,FALSE
REV02672,P0315,U0123,4,Highly recommended,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-05-20,FALSE
REV02673,P0139,U0097,4,Best in this price range,"Perfect for daily use, sturdy and reliable.",Positive,2026-02-06,TRUE
REV02674,P0003,U0311,4,Loved it!,"Great value for money, exactly as described.",Positive,2026-07-30,TRUE
REV02675,P0199,U0356,4,Amazing product!,"Superb product, using it daily without any issues.",Positive,2026-03-03,FALSE
REV02676,P0336,U0074,4,Best in this price range,"Superb product, using it daily without any issues.",Positive,2026-05-27,TRUE
REV02677,P0029,U0058,3,Average product,"Reasonable purchase, packaging could be improved though.",Neutral,2026-05-03,TRUE
REV02678,P0200,U0285,4,Highly recommended,"Great value for money, exactly as described.",Positive,2026-07-01,TRUE
REV02679,P0344,U0295,4,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-14,TRUE
REV02680,P0373,U0428,4,Amazing product!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-04-08,TRUE
REV02681,P0037,U0405,4,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2026-01-23,TRUE
REV02682,P0294,U0195,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2025-10-19,TRUE
REV02683,P0156,U0081,4,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2025-11-27,TRUE
REV02684,P0267,U0304,5,Superb build quality,Very satisfied with the build quality and finish.,Positive,2026-08-01,TRUE
REV02685,P0393,U0187,4,Worth every rupee,"Great value for money, exactly as described.",Positive,2026-03-05,TRUE
REV02686,P0268,U0203,4,Highly recommended,"Superb product, using it daily without any issues.",Positive,2026-08-05,TRUE
REV02687,P0128,U0178,3,Average product,"Decent quality, meets basic expectations.",Neutral,2025-07-21,TRUE
REV02688,P0141,U0094,4,Highly recommended,"Perfect for daily use, sturdy and reliable.",Positive,2026-05-27,FALSE
REV02689,P0205,U0405,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2026-02-11,TRUE
REV02690,P0390,U0310,5,Loved it!,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-08-05,TRUE
REV02691,P0223,U0453,5,Loved it!,"Great value for money, exactly as described.",Positive,2026-07-01,TRUE
REV02692,P0276,U0383,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2025-12-24,TRUE
REV02693,P0386,U0407,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2026-02-02,TRUE
REV02694,P0195,U0179,4,Worth every rupee,"Superb product, using it daily without any issues.",Positive,2025-04-13,TRUE
REV02695,P0034,U0295,4,Best in this price range,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-07-07,TRUE
REV02696,P0080,U0345,4,Worth every rupee,"Perfect for daily use, sturdy and reliable.",Positive,2026-08-01,TRUE
REV02697,P0338,U0367,4,Amazing product!,"Excellent quality and fast delivery, will buy again.",Positive,2025-02-03,TRUE
REV02698,P0379,U0267,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2025-06-12,TRUE
REV02699,P0279,U0296,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-07-02,TRUE
REV02700,P0147,U0320,3,Decent,"Average product, does the job but nothing special.",Neutral,2025-12-01,TRUE
REV02701,P0388,U0090,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2026-04-01,TRUE
REV02702,P0137,U0316,4,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2026-04-05,TRUE
REV02703,P0210,U0165,4,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2025-03-19,TRUE
REV02704,P0032,U0067,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-02-15,TRUE
REV02705,P0237,U0087,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-07-27,TRUE
REV02706,P0057,U0220,3,Could be better,"It's okay, not the best but not the worst either.",Neutral,2026-01-22,TRUE
REV02707,P0356,U0444,3,Decent,"Good for the price, but there is room for improvement.",Neutral,2026-03-08,TRUE
REV02708,P0197,U0274,2,Disappointed,"Battery drains quickly, not satisfied with performance.",Negative,2026-01-10,TRUE
REV02709,P0050,U0457,4,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-02-23,TRUE
REV02710,P0175,U0126,5,Great purchase,Very satisfied with the build quality and finish.,Positive,2025-12-14,TRUE
REV02711,P0096,U0087,5,Highly recommended,"Superb product, using it daily without any issues.",Positive,2026-08-03,FALSE
REV02712,P0385,U0041,5,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2026-06-19,TRUE
REV02713,P0240,U0278,4,Amazing product!,"Excellent quality and fast delivery, will buy again.",Positive,2025-12-29,TRUE
REV02714,P0140,U0195,4,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-01-10,TRUE
REV02715,P0210,U0257,4,Superb build quality,"Worth every rupee, quality exceeded my expectations.",Positive,2026-05-22,TRUE
REV02716,P0094,U0166,2,Poor quality,"Stopped working after a few days, would not recommend.",Negative,2025-08-10,TRUE
REV02717,P0072,U0027,4,Excellent quality,"Superb product, using it daily without any issues.",Positive,2026-01-06,TRUE
REV02718,P0165,U0357,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2024-11-02,TRUE
REV02719,P0105,U0444,4,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-01-31,TRUE
REV02720,P0235,U0115,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2025-10-03,TRUE
REV02721,P0213,U0136,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-03-25,TRUE
REV02722,P0386,U0213,4,Great purchase,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-08-02,FALSE
REV02723,P0330,U0213,3,Okay for the price,"Reasonable purchase, packaging could be improved though.",Neutral,2025-12-22,TRUE
REV02724,P0026,U0424,4,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-08-02,TRUE
REV02725,P0021,U0267,3,Average product,"Decent quality, meets basic expectations.",Neutral,2025-06-02,TRUE
REV02726,P0322,U0093,4,Superb build quality,"Superb product, using it daily without any issues.",Positive,2026-07-20,TRUE
REV02727,P0150,U0296,4,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-08-02,TRUE
REV02728,P0271,U0409,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-01-31,TRUE
REV02729,P0276,U0083,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-28,TRUE
REV02730,P0262,U0104,4,Amazing product!,"Excellent quality and fast delivery, will buy again.",Positive,2025-03-10,TRUE
REV02731,P0395,U0225,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-02,TRUE
REV02732,P0239,U0054,5,Excellent quality,Very satisfied with the build quality and finish.,Positive,2026-06-01,TRUE
REV02733,P0146,U0395,2,Poor quality,"Overpriced for the quality offered, expected better.",Negative,2026-05-29,FALSE
REV02734,P0098,U0409,4,Superb build quality,"Superb product, using it daily without any issues.",Positive,2026-01-04,FALSE
REV02735,P0162,U0388,5,Excellent quality,"Excellent quality and fast delivery, will buy again.",Positive,2025-11-11,TRUE
REV02736,P0087,U0319,4,Excellent quality,"Superb product, using it daily without any issues.",Positive,2026-08-06,TRUE
REV02737,P0160,U0310,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-07-09,TRUE
REV02738,P0256,U0472,4,Best in this price range,"Perfect for daily use, sturdy and reliable.",Positive,2025-07-28,TRUE
REV02739,P0287,U0015,2,Not worth it,"Stopped working after a few days, would not recommend.",Negative,2026-08-01,TRUE
REV02740,P0167,U0199,2,Poor quality,"Stopped working after a few days, would not recommend.",Negative,2025-12-09,TRUE
REV02741,P0221,U0252,4,Amazing product!,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-27,TRUE
REV02742,P0223,U0492,4,Worth every rupee,"Great value for money, exactly as described.",Positive,2026-01-19,FALSE
REV02743,P0238,U0221,4,Great purchase,Very satisfied with the build quality and finish.,Positive,2026-07-17,TRUE
REV02744,P0297,U0356,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-02-25,TRUE
REV02745,P0222,U0301,4,Best in this price range,"Great value for money, exactly as described.",Positive,2026-07-30,TRUE
REV02746,P0081,U0318,4,Superb build quality,"Worth every rupee, quality exceeded my expectations.",Positive,2026-05-24,TRUE
REV02747,P0321,U0259,4,Excellent quality,"Great value for money, exactly as described.",Positive,2026-02-15,TRUE
REV02748,P0365,U0244,4,Loved it!,"Great value for money, exactly as described.",Positive,2026-06-28,TRUE
REV02749,P0360,U0485,4,Excellent quality,"Great value for money, exactly as described.",Positive,2026-04-29,TRUE
REV02750,P0303,U0173,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-03-31,TRUE
REV02751,P0392,U0347,4,Highly recommended,"Great value for money, exactly as described.",Positive,2026-06-16,TRUE
REV02752,P0274,U0261,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2026-06-17,TRUE
REV02753,P0270,U0301,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2026-06-03,TRUE
REV02754,P0184,U0195,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2026-05-01,TRUE
REV02755,P0233,U0043,4,Highly recommended,"Excellent quality and fast delivery, will buy again.",Positive,2026-07-27,TRUE
REV02756,P0208,U0291,4,Superb build quality,"Perfect for daily use, sturdy and reliable.",Positive,2026-05-13,TRUE
REV02757,P0165,U0385,4,Amazing product!,"Amazing battery life and performance, very happy with this purchase.",Positive,2025-08-26,TRUE
REV02758,P0155,U0279,5,Superb build quality,"Great value for money, exactly as described.",Positive,2025-10-12,TRUE
REV02759,P0189,U0141,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2025-12-24,TRUE
REV02760,P0359,U0195,4,Excellent quality,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-10-27,TRUE
REV02761,P0221,U0068,4,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2026-08-06,FALSE
REV02762,P0342,U0105,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-08-02,TRUE
REV02763,P0019,U0191,2,Below expectations,"Stopped working after a few days, would not recommend.",Negative,2026-08-05,TRUE
REV02764,P0236,U0224,4,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-20,TRUE
REV02765,P0176,U0330,5,Worth every rupee,"Superb product, using it daily without any issues.",Positive,2025-07-08,TRUE
REV02766,P0091,U0256,3,Average product,"Average product, does the job but nothing special.",Neutral,2025-12-11,TRUE
REV02767,P0226,U0189,5,Highly recommended,"Excellent quality and fast delivery, will buy again.",Positive,2025-05-11,TRUE
REV02768,P0029,U0232,4,Great purchase,"Perfect for daily use, sturdy and reliable.",Positive,2026-03-28,TRUE
REV02769,P0251,U0022,4,Amazing product!,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-29,TRUE
REV02770,P0262,U0215,4,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-05-06,TRUE
REV02771,P0044,U0052,4,Loved it!,"Great value for money, exactly as described.",Positive,2026-07-15,TRUE
REV02772,P0069,U0435,3,Okay for the price,"Average product, does the job but nothing special.",Neutral,2026-03-30,TRUE
REV02773,P0253,U0117,4,Amazing product!,"Excellent quality and fast delivery, will buy again.",Positive,2026-03-06,TRUE
REV02774,P0221,U0183,4,Highly recommended,"Great value for money, exactly as described.",Positive,2026-08-05,TRUE
REV02775,P0231,U0470,2,Waste of money,"Battery drains quickly, not satisfied with performance.",Negative,2025-12-06,TRUE
REV02776,P0278,U0330,4,Great purchase,"Perfect for daily use, sturdy and reliable.",Positive,2024-09-08,TRUE
REV02777,P0127,U0234,4,Excellent quality,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-28,TRUE
REV02778,P0080,U0279,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2026-03-02,TRUE
REV02779,P0082,U0043,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-04-04,TRUE
REV02780,P0369,U0438,3,Average product,"Reasonable purchase, packaging could be improved though.",Neutral,2025-09-12,TRUE
REV02781,P0364,U0204,4,Great purchase,"Excellent quality and fast delivery, will buy again.",Positive,2026-06-01,TRUE
REV02782,P0076,U0298,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-06-24,TRUE
REV02783,P0141,U0190,5,Great purchase,"Great value for money, exactly as described.",Positive,2026-07-16,TRUE
REV02784,P0304,U0302,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2025-09-05,TRUE
REV02785,P0030,U0028,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-03-11,TRUE
REV02786,P0105,U0063,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-04-27,TRUE
REV02787,P0228,U0091,5,Worth every rupee,"Great value for money, exactly as described.",Positive,2026-05-11,TRUE
REV02788,P0178,U0350,5,Highly recommended,Very satisfied with the build quality and finish.,Positive,2025-10-26,FALSE
REV02789,P0098,U0050,5,Best in this price range,"Perfect for daily use, sturdy and reliable.",Positive,2026-03-24,TRUE
REV02790,P0021,U0099,4,Loved it!,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-07-13,FALSE
REV02791,P0007,U0093,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2025-11-12,TRUE
REV02792,P0337,U0012,3,Decent,"Average product, does the job but nothing special.",Neutral,2026-06-11,TRUE
REV02793,P0374,U0054,5,Highly recommended,"Superb product, using it daily without any issues.",Positive,2026-06-29,TRUE
REV02794,P0387,U0388,5,Highly recommended,Very satisfied with the build quality and finish.,Positive,2026-06-07,TRUE
REV02795,P0313,U0099,4,Great purchase,"Perfect for daily use, sturdy and reliable.",Positive,2026-02-03,TRUE
REV02796,P0379,U0324,4,Best in this price range,"Worth every rupee, quality exceeded my expectations.",Positive,2026-06-15,TRUE
REV02797,P0243,U0195,5,Amazing product!,"Amazing battery life and performance, very happy with this purchase.",Positive,2024-12-01,TRUE
REV02798,P0135,U0282,3,Okay for the price,"Good for the price, but there is room for improvement.",Neutral,2026-04-13,FALSE
REV02799,P0259,U0246,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-07-04,TRUE
REV02800,P0136,U0330,4,Great purchase,"Excellent quality and fast delivery, will buy again.",Positive,2026-05-30,TRUE
REV02801,P0187,U0350,2,Waste of money,"Very poor build quality, broke within a week.",Negative,2026-03-25,TRUE
REV02802,P0163,U0132,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2025-07-17,TRUE
REV02803,P0399,U0416,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2025-12-24,TRUE
REV02804,P0399,U0244,4,Superb build quality,"Great value for money, exactly as described.",Positive,2026-06-22,TRUE
REV02805,P0261,U0297,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-07-09,TRUE
REV02806,P0340,U0464,5,Best in this price range,"Excellent quality and fast delivery, will buy again.",Positive,2024-11-04,FALSE
REV02807,P0258,U0287,4,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-06-24,TRUE
REV02808,P0294,U0230,3,Could be better,"Reasonable purchase, packaging could be improved though.",Neutral,2026-05-17,TRUE
REV02809,P0378,U0043,4,Best in this price range,Very satisfied with the build quality and finish.,Positive,2026-07-22,TRUE
REV02810,P0378,U0469,5,Amazing product!,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-04-09,TRUE
REV02811,P0152,U0083,4,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-06-30,TRUE
REV02812,P0248,U0246,4,Worth every rupee,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-30,TRUE
REV02813,P0364,U0397,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2025-12-03,TRUE
REV02814,P0128,U0133,3,Decent,"Decent quality, meets basic expectations.",Neutral,2026-03-30,TRUE
REV02815,P0382,U0183,3,Decent,"Good for the price, but there is room for improvement.",Neutral,2026-08-06,TRUE
REV02816,P0104,U0173,4,Highly recommended,"Superb product, using it daily without any issues.",Positive,2025-12-19,TRUE
REV02817,P0396,U0208,5,Loved it!,"Superb product, using it daily without any issues.",Positive,2025-12-06,FALSE
REV02818,P0004,U0320,3,Could be better,"Decent quality, meets basic expectations.",Neutral,2024-11-10,FALSE
REV02819,P0243,U0044,4,Highly recommended,"Perfect for daily use, sturdy and reliable.",Positive,2026-04-12,TRUE
REV02820,P0026,U0162,5,Great purchase,"Perfect for daily use, sturdy and reliable.",Positive,2026-07-19,TRUE
REV02821,P0379,U0195,4,Highly recommended,"Superb product, using it daily without any issues.",Positive,2025-02-16,TRUE
REV02822,P0108,U0256,4,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-06-08,FALSE
REV02823,P0224,U0087,4,Best in this price range,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-18,TRUE
REV02824,P0262,U0388,4,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2025-08-23,FALSE
REV02825,P0079,U0032,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2026-02-11,TRUE
REV02826,P0337,U0367,4,Loved it!,Very satisfied with the build quality and finish.,Positive,2025-03-18,FALSE
REV02827,P0387,U0385,5,Best in this price range,"Perfect for daily use, sturdy and reliable.",Positive,2026-04-06,FALSE
REV02828,P0263,U0393,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-08-06,TRUE
REV02829,P0301,U0314,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2026-03-13,TRUE
REV02830,P0289,U0127,4,Great purchase,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-01-17,TRUE
REV02831,P0025,U0356,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-01-10,TRUE
REV02832,P0387,U0420,3,Average product,"Good for the price, but there is room for improvement.",Neutral,2025-05-26,TRUE
REV02833,P0078,U0133,4,Loved it!,"Superb product, using it daily without any issues.",Positive,2025-12-21,TRUE
REV02834,P0254,U0310,4,Amazing product!,"Superb product, using it daily without any issues.",Positive,2026-06-11,TRUE
REV02835,P0370,U0428,4,Amazing product!,"Excellent quality and fast delivery, will buy again.",Positive,2026-04-16,TRUE
REV02836,P0215,U0123,4,Highly recommended,"Perfect for daily use, sturdy and reliable.",Positive,2025-03-18,TRUE
REV02837,P0070,U0491,5,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-12-26,TRUE
REV02838,P0131,U0450,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-07-07,TRUE
REV02839,P0124,U0384,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2026-01-19,FALSE
REV02840,P0101,U0453,4,Worth every rupee,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-06-25,TRUE
REV02841,P0007,U0210,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-07-10,TRUE
REV02842,P0338,U0308,4,Worth every rupee,"Excellent quality and fast delivery, will buy again.",Positive,2026-02-14,TRUE
REV02843,P0071,U0164,3,Average product,"It's okay, not the best but not the worst either.",Neutral,2025-05-06,TRUE
REV02844,P0361,U0224,3,Average product,"Average product, does the job but nothing special.",Neutral,2026-08-01,TRUE
REV02845,P0139,U0151,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-03-24,TRUE
REV02846,P0238,U0099,5,Highly recommended,Works perfectly and looks great. Highly recommend to everyone.,Positive,2025-07-01,TRUE
REV02847,P0321,U0074,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-05-05,TRUE
REV02848,P0236,U0318,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2026-02-10,TRUE
REV02849,P0075,U0329,2,Waste of money,"Stopped working after a few days, would not recommend.",Negative,2026-02-19,TRUE
REV02850,P0075,U0369,4,Great purchase,"Worth every rupee, quality exceeded my expectations.",Positive,2025-04-23,TRUE
REV02851,P0125,U0179,3,Could be better,"It's okay, not the best but not the worst either.",Neutral,2025-04-19,TRUE
REV02852,P0257,U0190,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2026-04-21,FALSE
REV02853,P0217,U0183,2,Not worth it,"Stopped working after a few days, would not recommend.",Negative,2026-08-06,TRUE
REV02854,P0299,U0199,5,Superb build quality,"Superb product, using it daily without any issues.",Positive,2025-12-16,TRUE
REV02855,P0112,U0363,4,Highly recommended,"Great value for money, exactly as described.",Positive,2026-07-30,TRUE
REV02856,P0135,U0267,4,Loved it!,Very satisfied with the build quality and finish.,Positive,2025-07-01,TRUE
REV02857,P0245,U0017,4,Loved it!,"Perfect for daily use, sturdy and reliable.",Positive,2025-12-27,TRUE
REV02858,P0137,U0096,4,Best in this price range,Works perfectly and looks great. Highly recommend to everyone.,Positive,2026-05-15,TRUE
REV02859,P0285,U0428,3,Could be better,"Good for the price, but there is room for improvement.",Neutral,2026-02-25,TRUE
REV02860,P0029,U0350,3,Decent,"It's okay, not the best but not the worst either.",Neutral,2026-01-13,TRUE
REV02861,P0139,U0042,3,Decent,"Reasonable purchase, packaging could be improved though.",Neutral,2026-08-06,TRUE
REV02862,P0291,U0143,3,Okay for the price,"It's okay, not the best but not the worst either.",Neutral,2026-05-22,TRUE
REV02863,P0292,U0043,5,Amazing product!,Very satisfied with the build quality and finish.,Positive,2026-07-29,TRUE
REV02864,P0082,U0318,2,Not worth it,"Packaging was damaged when it arrived, quality control issue.",Negative,2025-11-13,TRUE
REV02865,P0311,U0054,4,Amazing product!,"Superb product, using it daily without any issues.",Positive,2026-03-21,TRUE
REV02866,P0199,U0287,4,Worth every rupee,"Worth every rupee, quality exceeded my expectations.",Positive,2026-07-07,TRUE
REV02867,P0154,U0282,3,Could be better,"Average product, does the job but nothing special.",Neutral,2026-06-22,TRUE
REV02868,P0265,U0096,4,Highly recommended,"Worth every rupee, quality exceeded my expectations.",Positive,2025-12-16,TRUE
REV02869,P0044,U0123,4,Excellent quality,"Amazing battery life and performance, very happy with this purchase.",Positive,2026-07-02,TRUE
